Timestamp,hdd_0,cdd_0,hvac_kWh,RLID
2019-09-07,0.0,7.946132875000001,16.954341666666668,RL41
2019-09-08,0.0,6.281824249999995,15.86738234463277,RL41
2019-09-09,0.0,7.889612250000012,17.03278,RL41
2019-09-10,0.0,7.344515250000004,17.10705833333333,RL41
2019-09-11,0.0,7.083643166666678,26.236812095919454,RL41
2019-09-12,0.0,11.391589291666657,27.878438841807906,RL41
2019-09-13,0.0,11.686609541666664,28.149800000000003,RL41
2019-09-14,0.0,11.104498625,25.31796793785311,RL41
2019-09-29,0.0,10.43142737499999,27.575141666666667,RL41
2019-09-30,0.0,3.5571199999999976,1.248,RL41
2019-09-04,0.0,10.066849375000004,16.868100000000002,RL43
2019-09-05,0.0,11.745533458333336,3.578916666666667,RL43
2019-09-06,1.0039473749999999,3.5781403333333386,2.7906,RL43
2019-09-07,0.0,6.002649624999999,0.0,RL43
2019-09-08,0.0,4.804175624999993,0.0,RL43
2019-09-09,0.0,5.921909750000012,0.0,RL43
2019-09-10,0.0,5.279202875000002,0.0,RL43
2019-09-11,0.0,3.5044981250000036,0.0,RL43
2019-09-12,0.0,5.955711499999995,0.0,RL43
2019-09-13,0.0,6.536338749999996,0.0,RL43
2019-09-14,0.0,3.7788545000000027,0.0,RL43
2019-09-29,0.0,10.598094041666656,19.20300833333333,RL43
2019-09-30,0.0,3.5571199999999976,0.0,RL43
2019-09-04,0.0,11.088815875000007,18.752158333333334,RL47
2019-09-05,0.0,9.66379391666667,0.8557666666666667,RL47
2019-09-06,1.5732814166666664,7.602953375000001,15.481940809232482,RL47
2019-09-07,0.0,11.41310375,26.190150000000003,RL47
2019-09-08,0.0,9.58258716666666,26.04390663841808,RL47
2019-09-09,0.03457629166666779,11.23652366666668,24.649708333333336,RL47
2019-09-10,0.0,12.008916125000008,26.327416666666675,RL47
2019-09-11,0.0,10.041976500000011,22.1374387254902,RL47
2019-09-12,0.0,11.22693929166666,23.22456807909605,RL47
2019-09-13,0.0,11.686609541666664,24.2585,RL47
2019-09-14,0.0,10.604498625000003,20.802788559322032,RL47
2019-09-29,0.0,10.43142737499999,21.13684717514125,RL47
2019-09-04,0.0,10.177577833333338,10.2359,RL49
2019-09-05,0.0,7.984745541666669,0.576225,RL49
2019-09-06,0.0,7.519620041666667,12.027389418170221,RL49
2019-09-07,0.0,12.31534825,16.687297881355935,RL49
2019-09-08,0.0,8.788894499999996,12.16401666666667,RL49
2019-09-09,0.0,11.139612250000013,15.812773728813559,RL49
2019-09-10,0.0,12.092249458333342,15.17140790960452,RL49
2019-09-11,0.0,10.041976500000011,12.920104636989931,RL49
2019-09-12,0.0,9.868589499999993,9.754158333333333,RL49
2019-09-13,0.0,10.890710916666663,14.47895,RL49
2019-09-14,0.0,8.604498625000003,9.494275,RL49
2019-09-29,0.0,8.431427374999991,10.508724152542378,RL49
2019-09-30,0.0,1.5571199999999976,0.5655,RL49
2019-09-04,0.0,10.240125583333338,19.698398163841812,RL5
2019-09-05,0.0,8.756060583333337,2.1285250000000002,RL5
2019-09-06,1.8649480833333332,6.977953375000001,20.088666397849465,RL5
2019-09-07,0.0,10.686341333333337,29.587706779661016,RL5
2019-09-08,0.0,8.788894499999996,27.489925574712647,RL5
2019-09-09,0.25049362499999656,10.55627891666668,26.213516666666667,RL5
2019-09-10,0.0,11.008916125000008,26.18029166666667,RL5
2019-09-11,0.0,9.041976500000011,23.785995945945945,RL5
2019-09-12,0.0,10.432464874999996,25.195749999999997,RL5
2019-09-13,0.0,10.932377583333329,28.80655903954802,RL5
2019-09-14,0.0,9.604498625000005,22.088725000000004,RL5
2019-09-29,0.0,9.431427374999991,22.4891,RL5
2019-09-04,0.0,13.948085000000004,23.758975000000003,RL50
2019-09-05,0.0,12.662200125000004,1.5233666666666668,RL50
2019-09-06,0.7903764999999995,9.654897666666669,21.44281639784946,RL50
2019-09-07,0.0,14.19034825,38.439497033898306,RL50
2019-09-08,0.0,12.442428874999996,32.005833333333335,RL50
2019-09-09,0.0,13.449568291666685,32.8969,RL50
2019-09-10,0.0,15.008916125000008,30.078139971751423,RL50
2019-09-11,0.0,13.041976500000011,29.586458121356657,RL50
2019-09-12,0.0,14.060662999999991,29.385038983050848,RL50
2019-09-13,0.0,14.585151874999994,32.145741666666666,RL50
2019-09-14,0.0,12.104498625000003,31.399491666666666,RL50
2019-09-29,0.0,12.431427374999991,29.542858333333328,RL50
2019-09-30,0.0,5.557119999999998,1.232,RL50
2019-09-04,0.0,6.916379083333342,6.721041666666667,RL51
2019-09-05,0.0,5.472520208333338,2.346875,RL51
2019-09-06,1.8649480833333332,4.383497250000001,7.296353225806451,RL51
2019-09-07,0.0,8.019674666666667,13.499066666666666,RL51
2019-09-08,0.0,5.976451749999995,11.435608333333336,RL51
2019-09-09,0.25049362499999656,7.222945583333345,10.167241666666666,RL51
2019-09-10,0.0,7.094515250000004,12.912441666666666,RL51
2019-09-11,0.0,6.041976500000011,11.686144191919194,RL51
2019-09-12,0.0,5.434630124999994,2.944566666666667,RL51
2019-09-13,0.0,6.036338749999996,3.454175,RL51
2019-09-14,0.0,3.2632055000000046,3.862175,RL51
2019-09-29,0.0,5.043101124999992,11.901808333333333,RL51
2019-09-04,0.0,11.948085000000004,18.471841666666663,RL52
2019-09-05,0.0,12.662200125000004,1.408525,RL52
2019-09-06,1.0403764999999996,8.154897666666669,15.879587978403501,RL52
2019-09-07,0.0,14.19034825,23.17614166666667,RL52
2019-09-08,0.0,12.442428874999996,23.186716666666662,RL52
2019-09-09,0.0,9.699568291666683,27.675326436781607,RL52
2019-09-10,0.0,11.023420708333342,31.39875833333333,RL52
2019-09-11,0.0,11.041976500000011,32.402284764175945,RL52
2019-09-12,0.0,12.060662999999991,25.95851666666667,RL52
2019-09-13,0.0,13.085151875,28.644041666666666,RL52
2019-09-14,0.0,13.604498625000003,35.40084166666667,RL52
2019-09-29,0.0,13.431427374999986,26.66765833333334,RL52
2019-09-30,0.0,6.557119999999998,0.0,RL52
2019-09-04,0.0,7.99986479166667,18.230100000000004,RL53
2019-09-05,0.0,6.564219625000004,1.6085999999999998,RL53
2019-09-06,1.2903764999999996,5.2550111666666695,18.139645026881716,RL53
2019-09-07,0.0,8.612799541666668,22.399275,RL53
2019-09-08,0.0,6.842625083333329,21.162416666666665,RL53
2019-09-09,0.0,8.55627891666668,21.99328333333333,RL53
2019-09-10,0.0,8.13596558333334,21.600770903954803,RL53
2019-09-11,0.0,6.1420680416666755,20.16684297385621,RL53
2019-09-12,0.0,8.400896666666661,23.06176666666667,RL53
2019-09-13,0.0,8.882164916666664,21.816249999999997,RL53
2019-09-14,0.0,6.771400083333337,19.127806214689265,RL53
2019-09-29,0.0,6.727918708333324,20.19685833333334,RL53
2019-09-04,0.0,10.380482541666671,12.103977011494253,RL54
2019-09-05,0.0,8.915877541666669,1.3690416666666667,RL54
2019-09-06,1.2903764999999996,6.977953375000001,11.299029704301075,RL54
2019-09-07,0.0,11.384168416666668,18.57505,RL54
2019-09-08,0.0,9.605281624999993,19.31585,RL54
2019-09-09,0.0,10.55627891666668,18.084975,RL54
2019-09-10,0.0,11.425582791666676,17.994411494252873,RL54
2019-09-11,0.0,10.041976500000011,16.795986437908493,RL54
2019-09-12,0.0,11.28099591666666,16.433058333333335,RL54
2019-09-13,0.0,12.605323625000002,25.917182183908043,RL54
2019-09-14,0.0,10.437831958333335,15.994620621468927,RL54
2019-09-29,0.0,11.014760708333322,18.495833333333334,RL54
2019-09-04,0.0,9.615125583333338,14.447751129943503,RL55
2019-09-05,0.0,7.984745541666669,2.282366666666667,RL55
2019-09-06,1.5732814166666664,6.4668305833333335,11.111714247311827,RL55
2019-09-07,0.0,10.579770416666669,22.970528954802262,RL55
2019-09-08,0.0,8.622227833333328,21.104841666666672,RL55
2019-09-09,0.03457629166666779,9.972945583333345,21.438333333333333,RL55
2019-09-10,0.0,10.258916125000008,19.953149999999997,RL55
2019-09-11,0.0,8.291976500000011,16.1386259009009,RL55
2019-09-12,0.0,10.025896666666661,19.29028333333333,RL55
2019-09-13,0.0,10.932377583333329,21.409258333333334,RL55
2019-09-14,0.0,9.604498625000005,17.615587521917007,RL55
2019-09-29,0.0,9.473094041666657,19.67218333333333,RL55
2019-09-30,0.0,3.5571199999999976,0.454,RL55
2019-09-04,0.0,9.561420750000005,14.493408333333333,RL56
2019-09-05,0.0,11.82886679166667,2.0229666666666666,RL56
2019-09-06,0.6066100416666659,5.8791376666666695,14.08623160652451,RL56
2019-09-07,0.0,10.017512250000003,20.961874999999996,RL56
2019-09-08,0.0,8.351546499999992,18.818291666666664,RL56
2019-09-09,0.0,7.532773708333348,21.877942514124292,RL56
2019-09-10,0.0,8.51118191666667,28.17881012372771,RL56
2019-09-11,0.0,8.708643166666677,26.117634745762707,RL56
2019-09-12,0.0,10.033239499999993,26.536505792754824,RL56
2019-09-13,0.0,10.557065624999996,27.0328368599791,RL56
2019-09-14,0.0,9.296842583333339,28.957955382099318,RL56
2019-09-29,0.0,9.110288708333323,24.978433333333335,RL56
2019-09-30,0.0,7.557119999999998,1.167,RL56
2019-09-04,0.0,11.088815875000007,24.530975,RL58
2019-09-05,0.0,9.66379391666667,1.3123416666666667,RL58
2019-09-06,1.0403764999999996,7.602953375000001,22.402292204301077,RL58
2019-09-07,0.0,11.41310375,34.221225000000004,RL58
2019-09-08,0.0,9.58258716666666,33.50191885964913,RL58
2019-09-09,0.0,11.23652366666668,34.98367330508476,RL58
2019-09-10,0.0,12.008916125000008,32.28711666666667,RL58
2019-09-11,0.0,10.041976500000011,28.242639320926116,RL58
2019-09-12,0.0,11.22693929166666,30.310816666666664,RL58
2019-09-13,0.0,11.686609541666664,34.83865833333333,RL58
2019-09-14,0.0,10.604498625000003,29.532608333333325,RL58
2019-09-29,0.0,10.43142737499999,29.056124999999998,RL58
2019-09-04,0.0,9.408191875000007,17.632916666666663,RL59
2019-09-05,0.0,7.943078875000002,0.8525750000000001,RL59
2019-09-06,1.0403764999999996,6.3834972500000005,16.285113172043012,RL59
2019-09-07,0.0,9.978008000000003,24.493758333333332,RL59
2019-09-08,0.0,8.078919249999997,23.513900000000007,RL59
2019-09-09,0.0,9.889612250000011,22.388401306497176,RL59
2019-09-10,0.0,10.008916125000008,23.808431355932196,RL59
2019-09-11,0.0,8.041976500000011,21.65084935082141,RL59
2019-09-12,0.0,9.734229999999995,23.308899435028245,RL59
2019-09-13,0.0,10.224044249999997,24.013922457627118,RL59
2019-09-14,0.0,8.604498625000003,20.57591666666666,RL59
2019-09-29,0.0,8.431427374999991,13.25155,RL59
2019-09-04,0.0,11.088815875000007,15.34705,RL6
2019-09-05,0.0,9.66379391666667,1.3143333333333334,RL6
2019-09-06,0.0,7.602953375000001,13.601339784946237,RL6
2019-09-07,0.0,11.41310375,19.285741666666667,RL6
2019-09-08,0.0,9.58258716666666,18.854225,RL6
2019-09-09,0.0,11.23652366666668,18.992366666666666,RL6
2019-09-10,0.0,12.008916125000008,18.89460833333333,RL6
2019-09-11,0.0,10.041976500000011,16.994249673202617,RL6
2019-09-12,0.0,11.22693929166666,18.514766666666667,RL6
2019-09-13,0.0,11.686609541666664,19.704290254237286,RL6
2019-09-14,0.0,10.604498625000003,17.62245,RL6
2019-09-29,0.0,10.43142737499999,17.66370833333333,RL6
2019-09-04,0.0,11.969244500000004,10.211133333333335,RL61
2019-09-05,0.0,10.662200125000004,4.758075,RL61
2019-09-06,0.7903764999999995,8.095808458333332,7.4014709770114955,RL61
2019-09-07,0.0,11.579770416666667,15.653947368421054,RL61
2019-09-08,0.0,10.105281624999993,14.321608333333334,RL61
2019-09-09,0.0,11.944857000000013,11.485508333333332,RL61
2019-09-10,0.0,13.008916125000008,13.037708333333335,RL61
2019-09-11,0.0,11.041976500000011,12.322674999999997,RL61
2019-09-12,0.0,12.114329249999992,12.879141666666667,RL61
2019-09-13,0.0,12.605323625000002,3.9271333333333334,RL61
2019-09-14,0.0,11.604498625000003,0.0,RL61
2019-09-29,0.0,11.43142737499999,12.268645175438596,RL61
2019-09-30,0.0,4.557119999999998,0.808,RL61
2019-09-04,0.0,10.531418333333336,20.118158333333334,RL62
2019-09-05,0.0,8.227895833333335,2.836908333333333,RL62
2019-09-06,0.5649433749999991,6.703709250000003,17.47745396859083,RL62
2019-09-07,0.0,11.19034825,25.59984166666667,RL62
2019-09-08,0.0,9.512766124999994,24.975349999999995,RL62
2019-09-09,0.0,10.115421375000013,26.49515000000001,RL62
2019-09-10,0.0,11.133916125000008,26.46146666666667,RL62
2019-09-11,0.0,9.625309833333345,23.90358057763646,RL62
2019-09-12,0.0,11.268996333333325,23.52690833333333,RL62
2019-09-13,0.0,11.085151875,27.486583333333336,RL62
2019-09-14,0.0,10.104498625000003,20.778218103448282,RL62
2019-09-29,0.0,7.848094041666658,15.880016666666668,RL62
2019-09-04,0.0,10.281418333333336,17.019866666666665,RL63
2019-09-05,0.0,8.144562500000001,2.1521000000000003,RL63
2019-09-06,0.7903764999999995,6.87037591666667,18.516752822580646,RL63
2019-09-07,0.0,11.107014916666666,27.855850000000007,RL63
2019-09-08,0.0,9.85909554166666,28.195983333333327,RL63
2019-09-09,0.0,9.998818958333343,25.44227259887006,RL63
2019-09-10,0.0,10.175582791666674,27.79501666666667,RL63
2019-09-11,0.0,9.958643166666677,24.664806677265503,RL63
2019-09-12,0.0,11.643996333333325,28.09056637931035,RL63
2019-09-13,0.0,11.585151875,26.388625,RL63
2019-09-14,0.0,10.104498625000003,23.996966666666662,RL63
2019-09-29,0.0,9.848094041666656,26.76535395480226,RL63
2019-09-04,0.0,10.240125583333338,13.211841666666663,RL7
2019-09-05,0.0,8.756060583333337,1.7790416666666664,RL7
2019-09-06,0.0,6.977953375000001,12.27928870967742,RL7
2019-09-07,0.0,10.144674666666669,16.428441666666668,RL7
2019-09-08,0.0,8.788894499999996,17.22882697740113,RL7
2019-09-09,0.0,10.55627891666668,16.269391666666667,RL7
2019-09-10,0.0,10.633916125000008,16.653333333333336,RL7
2019-09-11,0.0,8.041976500000011,15.869317156862746,RL7
2019-09-12,0.0,9.734229999999995,15.186878107344633,RL7
2019-09-13,0.0,10.224044249999997,16.796149999999997,RL7
2019-09-14,0.0,8.604498625000003,14.708108333333337,RL7
2019-09-29,0.0,9.431427374999991,16.27725056497175,RL7
2019-09-04,0.0,7.068622916666674,13.266416666666666,RL9
2019-09-05,0.0,7.356866000000004,2.520841666666666,RL9
2019-09-06,1.2903764999999996,4.83327329166667,16.80633427419355,RL9
2019-09-07,0.0,8.047895291666668,24.942174999999995,RL9
2019-09-08,0.0,8.395705874999996,27.94898965517241,RL9
2019-09-09,0.0,5.921909750000012,19.918116666666666,RL9
2019-09-10,0.0,6.955171500000002,19.23258333333333,RL9
2019-09-11,0.0,5.958643166666678,18.818123648648648,RL9
2019-09-12,0.0,7.817563333333328,22.612487068965514,RL9
2019-09-13,0.0,8.099044249999995,19.982259039548023,RL9
2019-09-14,0.0,7.235409458333336,20.62335,RL9
2019-09-29,0.0,6.79310112499999,27.97485,RL9
